KASAN: slab-use-after-free Read in lbmIODone,"dump_stack_lvl+0x178/0x260
print_report+0xc1/0x5e0
kasan_report+0xc0/0xf0
lbmIODone+0xcd0/0xfb0
bio_endio+0x62d/0x7f0
blk_update_request+0x3a7/0x1430
blk_mq_end_request+0x4f/0x80
lo_complete_rq+0x1c6/0x280
blk_complete_reqs+0xad/0xe0
__do_softirq+0x2fd/0xb39
run_ksoftirqd+0xd0/0x170
smpboot_thread_fn+0x659/0xa30
kthread+0x2e8/0x3a0
ret_from_fork+0x1f/0x30",Group 2
WARNING in _copy_from_iter,"copy_page_from_iter lib/iov_iter.c:754 [inline]
copy_page_from_iter+0x9f/0x110 lib/iov_iter.c:743
bio_copy_from_iter block/blk-map.c:55 [inline]
bio_copy_user_iov block/blk-map.c:210 [inline]
blk_rq_map_user_iov+0xb79/0x16f0 block/blk-map.c:663
blk_rq_map_user block/blk-map.c:692 [inline]
blk_rq_map_user_io+0x1dc/0x210 block/blk-map.c:725
sg_start_req drivers/scsi/sg.c:1807 [inline]
sg_common_write.constprop.0+0xdcd/0x1e00 drivers/scsi/sg.c:803
sg_new_write.isra.0+0x51f/0xa90 drivers/scsi/sg.c:770
sg_ioctl_common drivers/scsi/sg.c:935 [inline]
sg_ioctl+0x993/0x2670 drivers/scsi/sg.c:1159
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
kernel BUG in f2fs_evict_inode,"evict+0x2ed/0x6b0 fs/inode.c:665
dispose_list+0x117/0x1e0 fs/inode.c:698
evict_inodes+0x345/0x440 fs/inode.c:748
generic_shutdown_super+0xaf/0x480 fs/super.c:479
kill_block_super+0x9b/0xf0 fs/super.c:1398
kill_f2fs_super+0x2af/0x3c0 fs/f2fs/super.c:4635
deactivate_locked_super+0x98/0x160 fs/super.c:331
deactivate_super+0xb1/0xd0 fs/super.c:362
cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
task_work_run+0x168/0x260 kernel/task_work.c:179
resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
__syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
possible deadlock in jbd2_journal_lock_updates,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2178
check_prev_add kernel/locking/lockdep.c:3098 [inline]
check_prevs_add kernel/locking/lockdep.c:3217 [inline]
validate_chain kernel/locking/lockdep.c:3832 [inline]
__lock_acquire+0x2f34/0x5ce0 kernel/locking/lockdep.c:5056
lock_acquire kernel/locking/lockdep.c:5669 [inline]
lock_acquire+0x1e3/0x670 kernel/locking/lockdep.c:5634
__mutex_lock_common kernel/locking/mutex.c:603 [inline]
__mutex_lock+0x14f/0x1450 kernel/locking/mutex.c:747
jbd2_journal_lock_updates+0x162/0x310 fs/jbd2/transaction.c:904
ext4_change_inode_journal_flag+0x188/0x550 fs/ext4/inode.c:6158
ext4_ioctl_setflags fs/ext4/ioctl.c:687 [inline]
ext4_fileattr_set+0xe80/0x1a50 fs/ext4/ioctl.c:1004
vfs_fileattr_set+0x7ff/0xc40 fs/ioctl.c:696
ioctl_fssetxattr fs/ioctl.c:758 [inline]
do_vfs_ioctl+0xf98/0x1660 fs/ioctl.c:845
__do_sys_ioctl fs/ioctl.c:868 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x10c/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
possible deadlock in l2tp_tunnel_register,"dump_stack_lvl+0x91/0xf0
__lock_acquire+0x136d/0x5d20
lock_acquire+0x1e5/0x670
lock_sock_nested+0x3a/0xf0
l2tp_tunnel_register+0x1af/0xd90
pppol2tp_connect+0xcdc/0x1aa0
__sys_connect_file+0x153/0x1a0
__sys_connect+0x165/0x1a0
__x64_sys_connect+0x72/0xb0
do_syscall_64+0x39/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in wait_til_done,"get_floppy_geometry+0x9c/0x1f0 drivers/block/floppy.c:3351
fd_locked_ioctl+0x1490/0x19a0 drivers/block/floppy.c:3472
fd_ioctl+0x39/0x60 drivers/block/floppy.c:3574
blkdev_ioctl+0x370/0x7f0 block/ioctl.c:615
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
INFO: task hung in __filemap_get_folio,"context_switch kernel/sched/core.c:5301 [inline]
__schedule+0xb2b/0x2f30 kernel/sched/core.c:6619
schedule+0xe7/0x1b0 kernel/sched/core.c:6695
io_schedule+0xbe/0x130 kernel/sched/core.c:8881
folio_wait_bit_common+0x390/0x9b0 mm/filemap.c:1299
__folio_lock mm/filemap.c:1662 [inline]
folio_lock include/linux/pagemap.h:950 [inline]
folio_lock include/linux/pagemap.h:946 [inline]
__filemap_get_folio+0xbab/0xdc0 mm/filemap.c:1934
shmem_get_folio_gfp+0x41e/0x1960 mm/shmem.c:1877
shmem_get_folio mm/shmem.c:2068 [inline]
shmem_write_begin+0x14a/0x380 mm/shmem.c:2560
generic_perform_write+0x259/0x580 mm/filemap.c:3770
__generic_file_write_iter+0x2ae/0x500 mm/filemap.c:3898
generic_file_write_iter+0xe3/0x350 mm/filemap.c:3930
call_write_iter include/linux/fs.h:1852 [inline]
do_iter_readv_writev+0x20c/0x3b0 fs/read_write.c:735
do_iter_write+0x182/0x700 fs/read_write.c:861
vfs_iter_write+0x74/0xa0 fs/read_write.c:902
lo_write_bvec drivers/block/loop.c:249 [inline]
lo_write_simple drivers/block/loop.c:271 [inline]
do_req_filebacked drivers/block/loop.c:495 [inline]
loop_handle_cmd drivers/block/loop.c:1873 [inline]
loop_process_work+0xdc3/0x2110 drivers/block/loop.c:1908
process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
UBSAN: array-index-out-of-bounds in f2fs_iget,"dump_stack_lvl+0xc1/0xf0
__ubsan_handle_out_of_bounds+0xd5/0x130
f2fs_iget+0x5360/0x5510
f2fs_fill_super+0x3bd5/0x8a60
mount_bdev+0x351/0x410
legacy_get_tree+0x109/0x220
vfs_get_tree+0x8d/0x350
path_mount+0x675/0x1e30
__x64_sys_mount+0x283/0x300
do_syscall_64+0x39/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
KASAN: use-after-free Read in lbmIODone,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
print_address_description mm/kasan/report.c:306 [inline]
print_report+0xbf/0x590 mm/kasan/report.c:417
kasan_report+0xc0/0xf0 mm/kasan/report.c:517
__lock_acquire+0x434e/0x5d00 kernel/locking/lockdep.c:4941
lock_acquire kernel/locking/lockdep.c:5690 [inline]
lock_acquire+0x1e5/0x670 kernel/locking/lockdep.c:5655
__raw_spin_lock_irqsave include/linux/spinlock_api_smp.h:110 [inline]
_raw_spin_lock_irqsave+0x3d/0x60 kernel/locking/spinlock.c:162
__wake_up_common_lock+0xb8/0x140 kernel/sched/wait.c:137
lbmIODone+0x533/0x11d0 fs/jfs/jfs_logmgr.c:2280
bio_endio+0x651/0x810 block/bio.c:1615
req_bio_endio block/blk-mq.c:794 [inline]
blk_update_request+0x3a6/0x1430 block/blk-mq.c:926
blk_mq_end_request+0x4f/0x80 block/blk-mq.c:1053
lo_complete_rq+0x1c6/0x280 drivers/block/loop.c:370
blk_complete_reqs+0xad/0xe0 block/blk-mq.c:1131
__do_softirq+0x2e5/0xae2 kernel/softirq.c:571
run_ksoftirqd kernel/softirq.c:934 [inline]
run_ksoftirqd+0x31/0x60 kernel/softirq.c:926
smpboot_thread_fn+0x659/0xa30 kernel/smpboot.c:164
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
KASAN: null-ptr-deref Read in filemap_fault,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
kasan_report+0xc0/0xf0 mm/kasan/report.c:536
check_region_inline mm/kasan/generic.c:181 [inline]
kasan_check_range+0x144/0x190 mm/kasan/generic.c:187
instrument_atomic_read include/linux/instrumented.h:68 [inline]
atomic_read include/linux/atomic/atomic-instrumented.h:27 [inline]
page_ref_count include/linux/page_ref.h:67 [inline]
put_page_testzero include/linux/mm.h:1006 [inline]
folio_put_testzero include/linux/mm.h:1012 [inline]
folio_put include/linux/mm.h:1439 [inline]
filemap_fault+0x52c/0x2410 mm/filemap.c:3382
__do_fault+0x107/0x600 mm/memory.c:4151
do_read_fault mm/memory.c:4502 [inline]
do_fault+0x64a/0x1290 mm/memory.c:4631
handle_pte_fault mm/memory.c:4922 [inline]
__handle_mm_fault+0xeac/0x32c0 mm/memory.c:5065
handle_mm_fault+0x1b6/0x850 mm/memory.c:5211
do_user_addr_fault+0x511/0x1200 arch/x86/mm/fault.c:1440
handle_page_fault arch/x86/mm/fault.c:1534 [inline]
exc_page_fault+0x98/0x180 arch/x86/mm/fault.c:1590
asm_exc_page_fault+0x26/0x30 arch/x86/include/asm/idtentry.h:570",Group 2
INFO: task hung in hub_port_init,"__schedule+0x11e5/0x2e10
schedule+0xe7/0x1b0
usb_kill_urb.part.0+0x19a/0x220
usb_kill_urb+0x83/0xa0
usb_start_wait_urb+0x24a/0x2b0
usb_control_msg+0x320/0x4a0
hub_port_init+0x11b9/0x3900
hub_event+0x27ab/0x4970
process_one_work+0x9ba/0x1820
worker_thread+0x669/0x1090
kthread+0x2e8/0x3a0
ret_from_fork+0x1f/0x30",Group 2
WARNING in btrfs_block_rsv_release,"btrfs_release_global_block_rsv+0x26/0x2e0 fs/btrfs/block-rsv.c:440
btrfs_free_block_groups+0x958/0x1110 fs/btrfs/block-group.c:4267
close_ctree+0xaa0/0xb4f fs/btrfs/disk-io.c:4638
generic_shutdown_super+0x158/0x410 fs/super.c:492
kill_anon_super+0x3a/0x60 fs/super.c:1086
btrfs_kill_super+0x3c/0x50 fs/btrfs/super.c:2133
deactivate_locked_super+0x98/0x160 fs/super.c:332
deactivate_super+0xb1/0xd0 fs/super.c:363
cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
task_work_run+0x168/0x260 kernel/task_work.c:179
resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
__syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
entry_SYSCALL_64_after_hwframe+0x63/0xcd
ORIG_RAX: 00000000000000a6",Group 2
INFO: task hung in iterate_supers,"context_switch kernel/sched/core.c:5343 [inline]
__schedule+0xd07/0x2f20 kernel/sched/core.c:6669
schedule+0xe7/0x1b0 kernel/sched/core.c:6745
schedule_preempt_disabled+0x13/0x20 kernel/sched/core.c:6804
rwsem_down_read_slowpath kernel/locking/rwsem.c:1086 [inline]
__down_read_common+0x845/0xfc0 kernel/locking/rwsem.c:1250
iterate_supers+0xdf/0x2a0 fs/super.c:743
ksys_sync+0x8a/0x150 fs/sync.c:102
__do_sys_sync+0xe/0x20 fs/sync.c:113
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
general protection fault in mincore_page,"__mincore_unmapped_range+0x171/0x2c0 mm/mincore.c:83
mincore_unmapped_range+0x65/0xc0 mm/mincore.c:95
walk_page_test+0x12a/0x180 mm/pagewalk.c:356
walk_page_range+0x38e/0x4a0 mm/pagewalk.c:465
do_mincore mm/mincore.c:202 [inline]
__do_sys_mincore+0x29a/0x720 mm/mincore.c:267
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
BUG: Bad page state,"dump_stack_lvl+0x1b6/0x260
bad_page+0x71/0x1a0
free_tail_pages_check+0x40b/0x500
free_unref_page_prepare+0x76f/0xb00
free_unref_page+0x33/0x350
__folio_put+0x109/0x140
gup_put_folio+0x1f4/0x260
unpin_user_page+0xcf/0x1e0
io_buffer_unmap+0xfc/0x2d0
__io_sqe_buffers_unregister+0xcb/0x270
io_ring_exit_work+0x750/0x13c0
process_one_work+0x9ba/0x1820
worker_thread+0x669/0x1090
kthread+0x2e8/0x3a0
ret_from_fork+0x1f/0x30",Group 2
possible deadlock in __ntfs_clear_inode,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2187
check_prev_add kernel/locking/lockdep.c:3107 [inline]
check_prevs_add kernel/locking/lockdep.c:3226 [inline]
validate_chain kernel/locking/lockdep.c:3841 [inline]
__lock_acquire+0x2f85/0x5d00 kernel/locking/lockdep.c:5073
lock_acquire kernel/locking/lockdep.c:5690 [inline]
lock_acquire+0x1e5/0x670 kernel/locking/lockdep.c:5655
down_write+0x92/0x200 kernel/locking/rwsem.c:1573
__ntfs_clear_inode+0x24/0x260 fs/ntfs/inode.c:2189
ntfs_evict_big_inode+0x13d/0x360 fs/ntfs/inode.c:2278
evict+0x2ed/0x6b0 fs/inode.c:665
dispose_list+0x117/0x1e0 fs/inode.c:698
prune_icache_sb+0xeb/0x150 fs/inode.c:897
super_cache_scan+0x38e/0x590 fs/super.c:106
do_shrink_slab+0x460/0xd10 mm/vmscan.c:849
shrink_slab+0x178/0x670 mm/vmscan.c:1009
shrink_node_memcgs mm/vmscan.c:6430 [inline]
shrink_node+0x965/0x1f70 mm/vmscan.c:6464
shrink_zones mm/vmscan.c:6702 [inline]
do_try_to_free_pages+0x3b4/0x17a0 mm/vmscan.c:6764
try_to_free_pages+0x2e8/0x9a0 mm/vmscan.c:6999
__perform_reclaim mm/page_alloc.c:4795 [inline]
__alloc_pages_direct_reclaim mm/page_alloc.c:4817 [inline]
__alloc_pages_slowpath.constprop.0+0x838/0x2420 mm/page_alloc.c:5222
__alloc_pages+0x4b1/0x5e0 mm/page_alloc.c:5607
alloc_pages+0x1aa/0x270 mm/mempolicy.c:2283
__get_free_pages mm/page_alloc.c:5644 [inline]
get_zeroed_page+0x14/0x40 mm/page_alloc.c:5653
__pud_alloc_one include/asm-generic/pgalloc.h:156 [inline]
pud_alloc_one include/asm-generic/pgalloc.h:171 [inline]
__pud_alloc+0x3b/0x180 mm/memory.c:5251
pud_alloc include/linux/mm.h:2549 [inline]
__handle_mm_fault+0x82c/0x3330 mm/memory.c:4983
handle_mm_fault+0x1b6/0x850 mm/memory.c:5199
do_user_addr_fault+0x475/0x1230 arch/x86/mm/fault.c:1407
handle_page_fault arch/x86/mm/fault.c:1498 [inline]
exc_page_fault+0x98/0x180 arch/x86/mm/fault.c:1554
asm_exc_page_fault+0x26/0x30 arch/x86/include/asm/idtentry.h:570",Group 2
INFO: task hung in register_netdevice_notifier,"context_switch kernel/sched/core.c:5343 [inline]
__schedule+0xad7/0x3030 kernel/sched/core.c:6669
schedule+0xe7/0x1b0 kernel/sched/core.c:6745
schedule_preempt_disabled+0x13/0x20 kernel/sched/core.c:6804
rwsem_down_write_slowpath+0x3f9/0x1270 kernel/locking/rwsem.c:1178
__down_write_common kernel/locking/rwsem.c:1306 [inline]
__down_write kernel/locking/rwsem.c:1315 [inline]
down_write+0x1d2/0x200 kernel/locking/rwsem.c:1574
register_netdevice_notifier+0x22/0x270 net/core/dev.c:1710
devlink_alloc_ns+0x144/0xac0 net/devlink/core.c:208
nsim_drv_probe+0xba/0x13d0 drivers/net/netdevsim/dev.c:1533
call_driver_probe drivers/base/dd.c:579 [inline]
really_probe+0x240/0xca0 drivers/base/dd.c:658
__driver_probe_device+0x1df/0x4b0 drivers/base/dd.c:800
driver_probe_device+0x4c/0x1a0 drivers/base/dd.c:830
__device_attach_driver+0x1d4/0x2e0 drivers/base/dd.c:958
bus_for_each_drv+0x149/0x1d0 drivers/base/bus.c:457
__device_attach+0x1f2/0x4c0 drivers/base/dd.c:1030
bus_probe_device+0x17c/0x1c0 drivers/base/bus.c:532
device_add+0x112a/0x1a40 drivers/base/core.c:3625
nsim_bus_dev_new drivers/net/netdevsim/bus.c:290 [inline]
new_device_store+0x40e/0x690 drivers/net/netdevsim/bus.c:167
bus_attr_store+0x76/0xa0 drivers/base/bus.c:170
sysfs_kf_write+0x114/0x170 fs/sysfs/file.c:136
kernfs_fop_write_iter+0x3ed/0x600 fs/kernfs/file.c:334
call_write_iter include/linux/fs.h:1868 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x953/0xd60 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
kernel BUG in do_journal_end,"do_journal_end+0x3f22/0x4ad0
reiserfs_sync_fs+0xfc/0x130
sync_filesystem+0x109/0x290
generic_shutdown_super+0x74/0x480
kill_block_super+0x9b/0xf0
deactivate_locked_super+0x98/0x160
deactivate_super+0xb1/0xd0
cleanup_mnt+0x2ae/0x3d0
task_work_run+0x168/0x260
exit_to_user_mode_prepare+0x23c/0x250
syscall_exit_to_user_mode+0x1d/0x50
do_syscall_64+0x46/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
BUG: Bad page state,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0x136/0x150 lib/dump_stack.c:106
bad_page+0x71/0x1a0 mm/page_alloc.c:701
free_tail_pages_check+0x40b/0x500 mm/page_alloc.c:1319
free_pages_prepare mm/page_alloc.c:1434 [inline]
free_pcp_prepare+0x753/0x8f0 mm/page_alloc.c:1503
free_unref_page_prepare mm/page_alloc.c:3401 [inline]
free_unref_page+0x1d/0x4e0 mm/page_alloc.c:3496
__folio_put_large mm/swap.c:119 [inline]
__folio_put+0x109/0x140 mm/swap.c:127
folio_put_refs include/linux/mm.h:1329 [inline]
gup_put_folio+0x1f4/0x260 mm/gup.c:191
unpin_user_page+0xcf/0x1e0 mm/gup.c:257
io_buffer_unmap+0xfc/0x2d0 io_uring/rsrc.c:146
__io_sqe_buffers_unregister+0xcb/0x270 io_uring/rsrc.c:1043
io_ring_ctx_free io_uring/io_uring.c:2785 [inline]
io_ring_exit_work+0x750/0x13c0 io_uring/io_uring.c:3034
process_one_work+0x9ba/0x1820 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
WARNING in __floppy_read_block_0,"floppy_revalidate.isra.0+0x7f1/0xc00 drivers/block/floppy.c:4206
floppy_open+0xace/0xea0 drivers/block/floppy.c:4058
blkdev_get_whole+0x99/0x2d0 block/bdev.c:594
blkdev_get_by_dev.part.0+0x5e0/0xb80 block/bdev.c:744
blkdev_get_by_dev+0x6f/0x90 block/bdev.c:778
blkdev_open+0x140/0x2c0 block/fops.c:493
do_dentry_open+0x67f/0x13c0 fs/open.c:920
do_open fs/namei.c:3560 [inline]
path_openat+0x1b99/0x26c0 fs/namei.c:3715
do_filp_open+0x1c9/0x410 fs/namei.c:3742
do_sys_openat2+0x16d/0x4c0 fs/open.c:1348
do_sys_open fs/open.c:1364 [inline]
__do_sys_openat fs/open.c:1380 [inline]
__se_sys_openat fs/open.c:1375 [inline]
__x64_sys_openat+0x140/0x1f0 fs/open.c:1375
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
BUG: sleeping function called from invalid context in console_lock,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0x178/0x260 lib/dump_stack.c:106
__might_resched+0x3c2/0x660 kernel/sched/core.c:10153
console_lock+0x1b/0x80 kernel/printk/printk.c:2598
do_con_write+0x10f/0x1de0 drivers/tty/vt/vt.c:2863
con_write+0x25/0x40 drivers/tty/vt/vt.c:3246
gsmld_write+0xcf/0x140 drivers/tty/n_gsm.c:3672
do_tty_write drivers/tty/tty_io.c:1018 [inline]
file_tty_write.constprop.0+0x472/0x9c0 drivers/tty/tty_io.c:1089
call_write_iter include/linux/fs.h:1868 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x9fa/0xe30 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd
ORIG_RAX: 0000000000000001",Group 2
INFO: task hung in hub_port_init,"context_switch kernel/sched/core.c:5301 [inline]
__schedule+0x24b2/0x5a60 kernel/sched/core.c:6619
schedule+0xe7/0x1b0 kernel/sched/core.c:6695
usb_kill_urb.part.0+0x19a/0x220 drivers/usb/core/urb.c:728
usb_kill_urb+0x83/0xa0 drivers/usb/core/urb.c:717
usb_start_wait_urb+0x24a/0x4b0 drivers/usb/core/message.c:64
usb_internal_control_msg drivers/usb/core/message.c:102 [inline]
usb_control_msg+0x320/0x4a0 drivers/usb/core/message.c:153
hub_port_init+0x14c1/0x3930 drivers/usb/core/hub.c:4875
hub_port_connect drivers/usb/core/hub.c:5337 [inline]
hub_port_connect_change drivers/usb/core/hub.c:5552 [inline]
port_event drivers/usb/core/hub.c:5712 [inline]
hub_event+0x2b8a/0x4e40 drivers/usb/core/hub.c:5794
process_one_work+0x9ba/0x1820 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
WARNING in _copy_from_iter,"copy_from_iter include/linux/uio.h:187 [inline]
copy_from_iter_full include/linux/uio.h:194 [inline]
tipc_msg_build+0x326/0x1270 net/tipc/msg.c:404
__tipc_sendmsg+0xaee/0x17c0 net/tipc/socket.c:1506
tipc_connect+0x64e/0x720 net/tipc/socket.c:2627
__sys_connect_file+0x16c/0x1c0 net/socket.c:2001
__sys_connect+0x17c/0x1b0 net/socket.c:2018
__do_sys_connect net/socket.c:2028 [inline]
__se_sys_connect net/socket.c:2025 [inline]
__x64_sys_connect+0x76/0xb0 net/socket.c:2025
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x3f/0x90 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
WARNING in _copy_from_iter,"copy_page_from_iter lib/iov_iter.c:754 [inline]
copy_page_from_iter+0x9f/0x110 lib/iov_iter.c:743
bio_copy_from_iter block/blk-map.c:55 [inline]
bio_copy_user_iov block/blk-map.c:210 [inline]
blk_rq_map_user_iov+0xb79/0x16f0 block/blk-map.c:661
blk_rq_map_user block/blk-map.c:690 [inline]
blk_rq_map_user_io+0x1dc/0x210 block/blk-map.c:723
sg_start_req drivers/scsi/sg.c:1807 [inline]
sg_common_write.constprop.0+0xdcd/0x1e00 drivers/scsi/sg.c:803
sg_write.part.0+0x780/0xd30 drivers/scsi/sg.c:707
sg_write+0x8d/0xe0 drivers/scsi/sg.c:226
vfs_write+0x2d0/0xe20 fs/read_write.c:582
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
BUG: sleeping function called from invalid context in console_lock,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
__might_resched+0x358/0x580 kernel/sched/core.c:10059
console_lock+0x1b/0x80 kernel/printk/printk.c:2607
do_con_write+0x10f/0x1e70 drivers/tty/vt/vt.c:2852
con_write+0x25/0x40 drivers/tty/vt/vt.c:3244
gsmld_write+0xcf/0x140 drivers/tty/n_gsm.c:3512
do_tty_write drivers/tty/tty_io.c:1018 [inline]
file_tty_write.constprop.0+0x472/0x9c0 drivers/tty/tty_io.c:1089
call_write_iter include/linux/fs.h:1851 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x9f3/0xe20 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
